subject,pre_average,post_average,difference,sleep_cond,genotype,file,day,baseline_mean,baseline_sd,threshold_2sd,exceeded_threshold,onset_time_threshold,time_from_18s_threshold,volume_percent_threshold,time_from_18s_sig_1s,volume_percent_sig_1s,time_from_18s_sig_2s,volume_percent_sig_2s,time_from_18s_sig_200ms,volume_percent_sig_200ms,time_from_18s_sig_500ms,volume_percent_sig_500ms,time_from_18s_2sd_200ms,volume_percent_2sd_200ms,time_from_18s_2sd_500ms,volume_percent_2sd_500ms,time_from_18s_2sd_1s,volume_percent_2sd_1s
Object5_Velocity,0.815716918062785,0.85444605120823,0.0387291331454454,rested,shaker,/home/joeh/mutantscreen_round_two/shaker/rested/shaker_rested/rested_shaker_tuesday_ooop_velocity_averages.csv,10.2.26,0.809247038243471,1.58560198977563,3.98045101779472,True,22.0261356830597,4.02613568305969,26.8409045537313,4,26.6666666666667,4,26.6666666666667,3.99999999999999,26.6666666666666,4,26.6666666666667,3.99999999999999,26.6666666666666,4,26.6666666666667,,
Object6_Velocity,3.04742279040717,3.47176501163133,0.424342221224161,rested,shaker,/home/joeh/mutantscreen_round_two/shaker/rested/shaker_rested/rested_shaker_tuesday_ooop_velocity_averages.csv,10.2.26,3.0399356239875,3.59353534637495,10.2270063167374,True,18.3925952911377,0.392595291137692,2.61730194091794,0,0,4,26.6666666666667,0.399999999999999,2.66666666666666,0,0,3.39999999999999,22.6666666666666,,,,
Object7_Velocity,0.374301475471031,0.0320990650798844,-0.342202410391147,rested,shaker,/home/joeh/mutantscreen_round_two/shaker/rested/shaker_rested/rested_shaker_tuesday_ooop_velocity_averages.csv,10.2.26,0.376002845814081,1.7352955392992,3.84659392441248,False,,,,,,,,4.59999999999998,30.6666666666666,4.5,30,,,,,,
Object8_Velocity,1.08225257323374,0.311875038047886,-0.770377535185853,rested,shaker,/home/joeh/mutantscreen_round_two/shaker/rested/shaker_rested/rested_shaker_tuesday_ooop_velocity_averages.csv,10.2.26,1.08717190311207,2.68816726259873,6.46350642830954,True,25.0922355651855,7.09223556518555,47.2815704345703,7,46.6666666666667,,,7.19999999999997,47.9999999999998,7,46.6666666666667,6.99999999999998,46.6666666666665,7,46.6666666666667,,
Object9_Velocity,0.136591724686368,2.43831499453825,2.30172326985189,rested,shaker,/home/joeh/mutantscreen_round_two/shaker/rested/shaker_rested/rested_shaker_tuesday_ooop_velocity_averages.csv,10.2.26,0.139137797659552,0.448708731886091,1.03655526143173,True,22.1594536304474,4.15945363044739,27.7296908696493,4,26.6666666666667,4,26.6666666666667,4.39999999999998,29.3333333333332,4,26.6666666666667,3.99999999999999,26.6666666666666,4,26.6666666666667,4,26.6666666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Object1_Velocity,0,0,0,rested,w1118,/home/joeh/mutantscreen_round_two/shaker/sd/w1118/w1118_sd_friday_velocity_averages.csv,,0.465046883584831,2.12501426413778,4.7150754118604,True,24.6917932033539,6.69179320335388,44.6119546890259,6,40,6,40,6.59999999999998,43.9999999999998,6.5,43.3333333333333,6.59999999999998,43.9999999999998,6.5,43.3333333333333,,
Object2_Velocity,0,1.01343467953083,1.01343467953083,rested,w1118,/home/joeh/mutantscreen_round_two/shaker/sd/w1118/w1118_sd_friday_velocity_averages.csv,,2.93024701262789,4.78017755669483,12.4906021260175,True,21.8919432163239,3.89194321632385,25.9462881088257,,,,,2.39999999999999,15.9999999999999,9,60,,,,,,
Object3_Velocity,0,1.48661724335923,1.48661724335923,rested,w1118,/home/joeh/mutantscreen_round_two/shaker/sd/w1118/w1118_sd_friday_velocity_averages.csv,,3.37161645172963,4.59500562059029,12.5616276929102,True,19.1253471374512,1.12534713745117,7.50231424967446,,,,,0.999999999999996,6.66666666666664,1,6.66666666666667,0.999999999999996,6.66666666666664,,,,
Object4_Velocity,0,0.151969544837253,0.151969544837253,rested,w1118,/home/joeh/mutantscreen_round_two/shaker/sd/w1118/w1118_sd_friday_velocity_averages.csv,,2.93499489854627,2.69737195497751,8.32973880850129,True,18.5586121082306,0.558612108230591,3.72408072153727,0,0,0,0,0.199999999999999,1.33333333333333,0,0,1.4,9.3333333333333,,,,
Object5_Velocity,0.667016983027691,0.323563698276066,-0.343453284751625,rested,w1118,/home/joeh/mutantscreen_round_two/shaker/sd/w1118/w1118_sd_friday_velocity_averages.csv,,0,0,0,True,19.8250715732574,1.82507157325745,12.1671438217163,1,6.66666666666667,0,0,1.79999999999999,12,1.5,10,0,0,0,0,0,0
Object6_Velocity,0.147513333434076,1.30212826836049,1.15461493492641,rested,w1118,/home/joeh/mutantscreen_round_two/shaker/sd/w1118/w1118_sd_friday_velocity_averages.csv,,0.319803284328896,1.35738100361053,3.03456529154995,True,24.0586130619049,6.05861306190491,40.3907537460327,6,40,6,40,5.79999999999998,38.6666666666665,6.5,43.3333333333333,5.99999999999998,39.9999999999999,6.5,43.3333333333333,6,40
Object7_Velocity,0,1.41621084793915,1.41621084793915,rested,w1118,/home/joeh/mutantscreen_round_two/shaker/sd/w1118/w1118_sd_friday_velocity_averages.csv,,2.25009582054748,2.64177247260927,7.53364076576602,True,24.125118970871,6.12511897087097,40.8341264724731,4,26.6666666666667,4,26.6666666666667,2.99999999999999,19.9999999999999,4,26.6666666666667,6.19999999999998,41.3333333333332,,,,
Object8_Velocity,0.442943088706579,1.76766233906853,1.32471925036195,rested,w1118,/home/joeh/mutantscreen_round_two/shaker/sd/w1118/w1118_sd_friday_velocity_averages.csv,,0,0,0,True,19.6253106594086,1.62531065940857,10.8354043960571,1,6.66666666666667,0,0,1.59999999999999,10.6666666666666,1.5,10,0,0,0,0,0,0
Object9_Velocity,0,0.227539480262841,0.227539480262841,rested,w1118,/home/joeh/mutantscreen_round_two/shaker/sd/w1118/w1118_sd_friday_velocity_averages.csv,,0.169763916539341,1.0657097152726,2.30118334708454,True,29.2917966842651,11.2917966842651,75.2786445617676,11,73.3333333333333,10,66.6666666666667,11.2,74.6666666666664,11,73.3333333333333,11.2,74.6666666666664,11,73.3333333333333,11,73.3333333333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Object1_Velocity,0.4636253275749,0.808706757158824,0.345081429583924,sd,w1118,/home/joeh/mutantscreen_round_two/shaker/sd/w1118/w1118_sd_friday_velocity_averages.csv,,0.465046883584831,2.12501426413778,4.7150754118604,True,24.6917932033539,6.69179320335388,44.6119546890259,6,40,6,40,6.59999999999998,43.9999999999998,6.5,43.3333333333333,6.59999999999998,43.9999999999998,6.5,43.3333333333333,,
Object2_Velocity,2.91945493063479,1.19797847158737,-1.72147645904742,sd,w1118,/home/joeh/mutantscreen_round_two/shaker/sd/w1118/w1118_sd_friday_velocity_averages.csv,,2.93024701262789,4.78017755669483,12.4906021260175,True,21.8919432163239,3.89194321632385,25.9462881088257,,,,,2.39999999999999,15.9999999999999,9,60,,,,,,
Object3_Velocity,3.37112026779981,2.12942287240173,-1.24169739539808,sd,w1118,/home/joeh/mutantscreen_round_two/shaker/sd/w1118/w1118_sd_friday_velocity_averages.csv,,3.37161645172963,4.59500562059029,12.5616276929102,True,19.1253471374512,1.12534713745117,7.50231424967446,,,,,0.999999999999996,6.66666666666664,1,6.66666666666667,0.999999999999996,6.66666666666664,,,,
Object4_Velocity,2.94409952458956,2.72695931359272,-0.217140210996842,sd,w1118,/home/joeh/mutantscreen_round_two/shaker/sd/w1118/w1118_sd_friday_velocity_averages.csv,,2.93499489854627,2.69737195497751,8.32973880850129,True,18.5586121082306,0.558612108230591,3.72408072153727,0,0,0,0,0.199999999999999,1.33333333333333,0,0,1.4,9.3333333333333,,,,
Object5_Velocity,0,2.25981327184205,2.25981327184205,sd,w1118,/home/joeh/mutantscreen_round_two/shaker/sd/w1118/w1118_sd_friday_velocity_averages.csv,,0,0,0,True,19.8250715732574,1.82507157325745,12.1671438217163,1,6.66666666666667,0,0,1.79999999999999,12,1.5,10,0,0,0,0,0,0
Object6_Velocity,0.31909418613748,2.17084943993529,1.85175525379781,sd,w1118,/home/joeh/mutantscreen_round_two/shaker/sd/w1118/w1118_sd_friday_velocity_averages.csv,,0.319803284328896,1.35738100361053,3.03456529154995,True,24.0586130619049,6.05861306190491,40.3907537460327,6,40,6,40,5.79999999999998,38.6666666666665,6.5,43.3333333333333,5.99999999999998,39.9999999999999,6.5,43.3333333333333,6,40
Object7_Velocity,2.24189962369774,2.02377873757073,-0.218120886127011,sd,w1118,/home/joeh/mutantscreen_round_two/shaker/sd/w1118/w1118_sd_friday_velocity_averages.csv,,2.25009582054748,2.64177247260927,7.53364076576602,True,24.125118970871,6.12511897087097,40.8341264724731,4,26.6666666666667,4,26.6666666666667,2.99999999999999,19.9999999999999,4,26.6666666666667,6.19999999999998,41.3333333333332,,,,
Object8_Velocity,0,0.475938725757345,0.475938725757345,sd,w1118,/home/joeh/mutantscreen_round_two/shaker/sd/w1118/w1118_sd_friday_velocity_averages.csv,,0,0,0,True,19.6253106594086,1.62531065940857,10.8354043960571,1,6.66666666666667,0,0,1.59999999999999,10.6666666666666,1.5,10,0,0,0,0,0,0
Object9_Velocity,0.169387499872957,0.396347431328944,0.226959931455987,sd,w1118,/home/joeh/mutantscreen_round_two/shaker/sd/w1118/w1118_sd_friday_velocity_averages.csv,,0.169763916539341,1.0657097152726,2.30118334708454,True,29.2917966842651,11.2917966842651,75.2786445617676,11,73.3333333333333,10,66.6666666666667,11.2,74.6666666666664,11,73.3333333333333,11.2,74.6666666666664,11,73.3333333333333,11,73.3333333333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Object1_Velocity,0.700811850042657,0.274695687138837,-0.42611616290382,sd,shaker,/home/joeh/mutantscreen_round_two/shaker/sd/shaker/sd_shaker_friday_velocity_averages.csv,,0.700811850042657,2.2548496774569,5.21051120495646,True,23.2259876728058,5.22598767280578,34.8399178187052,5,33.3333333333333,4,26.6666666666667,5.19999999999998,34.6666666666665,5,33.3333333333333,,,,,,
Object2_Velocity,6.31693641926779E-05,0.107214783527109,0.107151614162917,sd,shaker,/home/joeh/mutantscreen_round_two/shaker/sd/shaker/sd_shaker_friday_velocity_averages.csv,,0.0001742902753675,0.0026998363717916,0.0055739630189509,True,25.1259460449219,7.12594604492188,47.5063069661458,7,46.6666666666667,6,40,6.99999999999998,46.6666666666665,7,46.6666666666667,6.99999999999998,46.6666666666665,7,46.6666666666667,7,46.6666666666667
Object3_Velocity,0.0489607418581312,0.274647923217524,0.225687181359393,sd,shaker,/home/joeh/mutantscreen_round_two/shaker/sd/shaker/sd_shaker_friday_velocity_averages.csv,,0.0489607418581312,0.418103136320137,0.885167014498405,True,21.0593116283417,3.05931162834168,20.3954108556112,3,20,2,13.3333333333333,2.99999999999999,19.9999999999999,3,20,2.99999999999999,19.9999999999999,3,20,3,20
Object4_Velocity,0.482511464536446,0.585113684674151,0.102602220137705,sd,shaker,/home/joeh/mutantscreen_round_two/shaker/sd/shaker/sd_shaker_friday_velocity_averages.csv,,0.48830977307749,1.18194577168941,2.85220131645631,True,20.9260306358337,2.92603063583374,19.5068709055583,3,20,2,13.3333333333333,3.39999999999999,22.6666666666666,3,20,3.39999999999999,22.6666666666666,3,20,5,33.3333333333333
Object5_Velocity,0.0175271718940684,1.33543819275046,1.31791102085639,sd,shaker,/home/joeh/mutantscreen_round_two/shaker/sd/shaker/sd_shaker_friday_velocity_averages.csv,,0.0233147184403047,0.201419764625473,0.42615424769125,True,20.5592505931854,2.55925059318543,17.0616706212362,2,13.3333333333333,2,13.3333333333333,2.59999999999999,17.3333333333333,2.5,16.6666666666667,2.39999999999999,15.9999999999999,2.5,16.6666666666667,2,13.3333333333333
Object6_Velocity,0.2832870764546,0.228294123678308,-0.0549929527762926,sd,shaker,/home/joeh/mutantscreen_round_two/shaker/sd/shaker/sd_shaker_friday_velocity_averages.csv,,0.2832870764546,1.49420267836209,3.27169243317878,True,27.1592466831207,9.15924668312073,61.0616445541382,9,60,14,93.3333333333333,11.2,74.6666666666664,9,60,14.6,97.3333333333331,,,,
Object7_Velocity,0.588290741374447,1.69389637098144,1.10560562960699,sd,shaker,/home/joeh/mutantscreen_round_two/shaker/sd/shaker/sd_shaker_friday_velocity_averages.csv,,0.588673439257418,2.01308046895324,4.6148343771639,True,20.2592911720276,2.25929117202759,15.0619411468506,4,26.6666666666667,4,26.6666666666667,2.19999999999999,14.6666666666666,2,13.3333333333333,4.79999999999998,31.9999999999999,4.5,30,,
Object8_Velocity,0.647845198235295,0.441997716344979,-0.205847481890316,sd,shaker,/home/joeh/mutantscreen_round_two/shaker/sd/shaker/sd_shaker_friday_velocity_averages.csv,,0.647845198235295,1.77273524621259,4.19331569066048,True,18.7261860370636,0.726186037063599,4.84124024709066,0,0,8,53.3333333333333,0.599999999999998,3.99999999999999,0.5,3.33333333333333,0.599999999999998,3.99999999999999,0.5,3.33333333333333,,
Object9_Velocity,1.1666909303497,0.196521786252856,-0.970169144096847,sd,shaker,/home/joeh/mutantscreen_round_two/shaker/sd/shaker/sd_shaker_friday_velocity_averages.csv,,1.16023643762023,2.28085867533577,5.72195378829178,True,18.4925754070282,0.492575407028198,3.28383604685466,0,0,,,0,0,0,0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Object4_Velocity,0.228086229195423,0.784981340819152,0.556895111623729,rested,shaker,/home/joeh/mutantscreen_round_two/shaker/rested/shaker_rested/rested_shakers_friday_velocity_averages.csv,,0.224588055959626,0.840914749808005,1.90641755557564,True,21.2260329723358,3.22603297233581,21.5068864822387,3,20,6,40,3.19999999999999,21.3333333333333,3,20,6.19999999999998,41.3333333333332,7,46.6666666666667,10,66.6666666666667
Object5_Velocity,1.47557562086289,0.575744526029408,-0.899831094833484,rested,shaker,/home/joeh/mutantscreen_round_two/shaker/rested/shaker_rested/rested_shakers_friday_velocity_averages.csv,,1.47144235581846,2.13700978870801,5.74546193323449,True,20.410059928894,2.41005992889404,16.067066192627,2,13.3333333333333,6,40,2.39999999999999,15.9999999999999,2,13.3333333333333,,,,,,
Object7_Velocity,0,1.3303591664317,1.3303591664317,rested,shaker,/home/joeh/mutantscreen_round_two/shaker/rested/shaker_rested/rested_shakers_friday_velocity_averages.csv,,0,0,0,True,20.8925881385803,2.89258813858032,19.2839209238688,2,13.3333333333333,2,13.3333333333333,2.79999999999999,18.6666666666666,2.5,16.6666666666667,0,0,0,0,0,0
Object8_Velocity,0.937556210034536,0.171925965502196,-0.76563024453234,rested,shaker,/home/joeh/mutantscreen_round_two/shaker/rested/shaker_rested/rested_shakers_friday_velocity_averages.csv,,0.921462731544845,1.61149433553065,4.14445140260615,True,18.0519227981567,0.0519227981567383,0.346151987711589,0,0,,,0,0,0,0,0.199999999999999,1.33333333333333,0,0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Object1_Velocity,0,0,0,sd,canton_s,/home/joeh/mutantscreen_round_two/cs/sd/cs_sd_1_velocity_averages.csv,,0,0,0,False,,,,,,,,,,,,0,0,0,0,0,0
Object2_Velocity,0,0.195955354212099,0.195955354212099,sd,canton_s,/home/joeh/mutantscreen_round_two/cs/sd/cs_sd_1_velocity_averages.csv,,0,0,0,True,20.7257959842682,2.72579598426819,18.1719732284546,2,13.3333333333333,2,13.3333333333333,2.99999999999999,19.9999999999999,2.5,16.6666666666667,0,0,0,0,0,0
Object3_Velocity,1.55129758936571,1.17632128745965,-0.374976301906061,sd,canton_s,/home/joeh/mutantscreen_round_two/cs/sd/cs_sd_1_velocity_averages.csv,,1.55427490617266,3.7447123241873,9.04369955454725,True,19.2592341899872,1.25923418998718,8.39489459991455,1,6.66666666666667,0,0,1.2,7.99999999999997,1,6.66666666666667,,,,,,
Object4_Velocity,1.7038740379056,0.547907470803338,-1.15596656710227,sd,canton_s,/home/joeh/mutantscreen_round_two/cs/sd/cs_sd_1_velocity_averages.csv,,1.70508978132408,2.59076056028346,6.886610901891,True,18.7594327926636,0.759432792663571,5.0628852844238,,,,,2.19999999999999,14.6666666666666,0.5,3.33333333333333,,,,,,
Object5_Velocity,0.181687995740936,0.513586188917138,0.331898193176202,sd,canton_s,/home/joeh/mutantscreen_round_two/cs/sd/cs_sd_1_velocity_averages.csv,,0.184455973439829,1.17376599424545,2.53198796193073,True,21.3926005363464,3.39260053634644,22.6173369089763,3,20,2,13.3333333333333,3.39999999999999,22.6666666666666,3,20,3.39999999999999,22.6666666666666,3,20,3,20
Object6_Velocity,0,0.944712975207996,0.944712975207996,sd,canton_s,/home/joeh/mutantscreen_round_two/cs/sd/cs_sd_1_velocity_averages.csv,,0,0,0,True,20.2926208972931,2.29262089729309,15.2841393152873,2,13.3333333333333,2,13.3333333333333,2.19999999999999,14.6666666666666,2,13.3333333333333,0,0,0,0,0,0
Object7_Velocity,0,0.190607224417734,0.190607224417734,sd,canton_s,/home/joeh/mutantscreen_round_two/cs/sd/cs_sd_1_velocity_averages.csv,,0,0,0,True,21.0260858535767,3.02608585357666,20.1739056905111,3,20,2,13.3333333333333,3.19999999999999,21.3333333333333,3,20,0,0,0,0,0,0
Object8_Velocity,1.46365877097008,0.930868486699817,-0.532790284270265,sd,canton_s,/home/joeh/mutantscreen_round_two/cs/sd/cs_sd_1_velocity_averages.csv,,1.45573648608708,1.99243099921649,5.44059848452007,True,18.7259938716888,0.725993871688843,4.83995914459229,0,0,0,0,0,0,0,0,0.599999999999998,3.99999999999999,0.5,3.33333333333333,0,0
Object9_Velocity,0,0.418649017568227,0.418649017568227,sd,canton_s,/home/joeh/mutantscreen_round_two/cs/sd/cs_sd_1_velocity_averages.csv,,0,0,0,True,22.6925663948059,4.69256639480591,31.2837759653727,5,33.3333333333333,4,26.6666666666667,5.19999999999998,34.6666666666665,5,33.3333333333333,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Object3_Velocity,0.005820424285959,0,-0.005820424285959,sd,canton_s,/home/joeh/mutantscreen_round_two/cs/sd/cs_sd_2_velocity_averages.csv,,0.0071181965983536,0.0545492239730573,0.116216644544468,False,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Object5_Velocity,0,2.56929365660785,2.56929365660785,sd,canton_s,/home/joeh/mutantscreen_round_two/cs/sd/cs_sd_2_velocity_averages.csv,,0,0,0,True,20.3926544189453,2.39265441894531,15.9510294596354,2,13.3333333333333,2,13.3333333333333,2.39999999999999,15.9999999999999,2,13.3333333333333,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Object8_Velocity,5.66529044064614,1.28877041129998,-4.37652002934616,sd,canton_s,/home/joeh/mutantscreen_round_two/cs/sd/cs_sd_2_velocity_averages.csv,,5.71727146626507,10.4692205372461,26.6557125407572,True,19.6925733089447,1.69257330894471,11.2838220596314,,,,,1.59999999999999,10.6666666666666,,,,,,,,
Object9_Velocity,1.52357132437021,0.197277138816351,-1.32629418555386,sd,canton_s,/home/joeh/mutantscreen_round_two/cs/sd/cs_sd_2_velocity_averages.csv,,1.52868633091657,3.22271996910944,7.97412626913544,True,22.4925637245178,4.49256372451782,29.9504248301188,,,,,4.39999999999998,29.3333333333332,,,4.39999999999998,29.3333333333332,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Object1_Velocity,0.21179365419282,0.270433061236131,0.0586394070433113,rested,canton_s,/home/joeh/mutantscreen_round_two/cs/rested/cs_rested_1_velocity_averages.csv,,0.212266407885214,0.628768555393832,1.46980351867288,True,29.4925999641419,11.4925999641419,76.617333094279,11,73.3333333333333,12,80,11.4,75.9999999999997,11.5,76.6666666666667,11.4,75.9999999999997,12,80,12,80
Object2_Velocity,1.63161721091115,3.88953486602028,2.25791765510914,rested,canton_s,/home/joeh/mutantscreen_round_two/cs/rested/cs_rested_1_velocity_averages.csv,,1.6318151018215,2.65750182176591,6.94681874535333,True,18.1924154758453,0.192415475845337,1.28276983896891,2,13.3333333333333,2,13.3333333333333,1.99999999999999,13.3333333333333,2,13.3333333333333,0.199999999999999,1.33333333333333,2,13.3333333333333,2,13.3333333333333
Object3_Velocity,1.75060800320424,0.0938234784915158,-1.65678452471272,rested,canton_s,/home/joeh/mutantscreen_round_two/cs/rested/cs_rested_1_velocity_averages.csv,,1.78148156833211,3.61711125407042,9.01570407647296,False,,,,,,,,0.399999999999999,2.66666666666666,,,,,,,,
Object4_Velocity,1.33333940704906,0,-1.33333940704906,rested,canton_s,/home/joeh/mutantscreen_round_two/cs/rested/cs_rested_1_velocity_averages.csv,,1.34668343948575,3.90698119029468,9.16064582007511,False,,,,,,,,,,,,,,,,,
Object5_Velocity,0.0993563587235783,2.33065798173508,2.2313016230115,rested,canton_s,/home/joeh/mutantscreen_round_two/cs/rested/cs_rested_1_velocity_averages.csv,,0.0953807982292205,0.975593959465363,2.04656871715995,True,18.1924154758453,0.192415475845337,1.28276983896891,0,0,0,0,0,0,0,0,0.199999999999999,1.33333333333333,0,0,0,0
Object6_Velocity,0.578283003669349,0.844608240999621,0.266325237330271,rested,canton_s,/home/joeh/mutantscreen_round_two/cs/rested/cs_rested_1_velocity_averages.csv,,0.58316624368092,2.02169419916736,4.62655464201564,True,25.3925111293793,7.39251112937927,49.2834075291952,7,46.6666666666667,8,53.3333333333333,7.19999999999997,47.9999999999998,7,46.6666666666667,7.99999999999997,53.3333333333331,8,53.3333333333333,8,53.3333333333333
Object7_Velocity,1.41829069867511,0.521416187695577,-0.896874510979537,rested,canton_s,/home/joeh/mutantscreen_round_two/cs/rested/cs_rested_1_velocity_averages.csv,,1.42145652612751,3.16521668413326,7.75188989439402,False,,,,,,,,0,0,0,0,,,,,,
Object8_Velocity,2.81649996914062,3.15364933539128,0.337149366250658,rested,canton_s,/home/joeh/mutantscreen_round_two/cs/rested/cs_rested_1_velocity_averages.csv,,2.82576536811369,2.69757967865024,8.22092472541416,True,18.6257429122925,0.625742912292481,4.1716194152832,0,0,0,0,0.799999999999997,5.33333333333331,0.5,3.33333333333333,0.799999999999997,5.33333333333331,0.5,3.33333333333333,,
Object9_Velocity,3.04501900528228,3.98115127815226,0.936132272869985,rested,canton_s,/home/joeh/mutantscreen_round_two/cs/rested/cs_rested_1_velocity_averages.csv,,3.04608501565722,3.56919898730617,10.1844829902696,True,19.2590982913971,1.25909829139709,8.39398860931394,5,33.3333333333333,4,26.6666666666667,1.2,7.99999999999997,3,20,1.2,7.99999999999997,1,6.66666666666667,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Object6_Velocity,1.06346684548618,1.56264857616793,0.499181730681753,rested,canton_s,/home/joeh/mutantscreen_round_two/cs/rested/cs_r_2_velocity_averages.csv,,1.06413562424181,2.97729165553645,7.01871893531471,,,,2.00016339619953,1,6.66666666666667,,,0.399999999999999,2.66666666666666,0.5,3.33333333333333,13.6,90.6666666666663,13.5,90,13,86.6666666666667
Object7_Velocity,4.25366740504809,4.79023146920632,0.536564064158238,rested,canton_s,/home/joeh/mutantscreen_round_two/cs/rested/cs_r_2_velocity_averages.csv,,4.25584899165121,4.35628132482518,12.9684116413016,,,,13.5558478037516,2,13.3333333333333,,,0.799999999999997,5.33333333333331,2.5,16.6666666666667,0.399999999999999,2.66666666666666,,,,
Object8_Velocity,3.04881780267817,2.97053347731146,-0.0782843253667087,rested,canton_s,/home/joeh/mutantscreen_round_two/cs/rested/cs_r_2_velocity_averages.csv,,3.05167105626787,3.51225549447518,10.0761820452182,,,,25.1115433375041,7,46.6666666666667,,,0.799999999999997,5.33333333333331,4,26.6666666666667,7.19999999999997,47.9999999999998,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Object1_Velocity,0,0.355930818143172,0.355930818143172,rested,w1118,/home/joeh/mutantscreen_round_two/55/awake/w1118/rested_w1118_wednesday_gradual_velocity_averages.csv,wednesday,0,0,0,True,19.2928185462952,1.29281854629517,8.61879030863446,1,6.66666666666667,0,0,1.2,7.99999999999997,1,6.66666666666667,0,0,0,0,0,0
Object2_Velocity,0,0,0,rested,w1118,/home/joeh/mutantscreen_round_two/55/awake/w1118/rested_w1118_wednesday_gradual_velocity_averages.csv,wednesday,0,0,0,False,,,,,,,,,,,,0,0,0,0,0,0
Object3_Velocity,0,0,0,rested,w1118,/home/joeh/mutantscreen_round_two/55/awake/w1118/rested_w1118_wednesday_gradual_velocity_averages.csv,wednesday,0,0,0,False,,,,,,,,,,,,0,0,0,0,0,0
Object4_Velocity,1.40517911758125,0.950315694317595,-0.454863423263659,rested,w1118,/home/joeh/mutantscreen_round_two/55/awake/w1118/rested_w1118_wednesday_gradual_velocity_averages.csv,wednesday,1.41188668705866,2.21911771222398,5.85012211150662,True,18.4523918628693,0.452391862869263,3.01594575246175,6,40,0,0,0.399999999999999,2.66666666666666,1,6.66666666666667,0.399999999999999,2.66666666666666,,,,
Object5_Velocity,0,1.75084916945094,1.75084916945094,rested,w1118,/home/joeh/mutantscreen_round_two/55/awake/w1118/rested_w1118_wednesday_gradual_velocity_averages.csv,wednesday,0,0,0,True,19.1260726451874,1.12607264518737,7.50715096791583,1,6.66666666666667,0,0,1.2,7.99999999999997,1,6.66666666666667,0,0,0,0,0,0
Object6_Velocity,1.57424061409539,2.04699478062331,0.472754166527919,rested,w1118,/home/joeh/mutantscreen_round_two/55/awake/w1118/rested_w1118_wednesday_gradual_velocity_averages.csv,wednesday,1.5760745028751,3.19950326205573,7.97508102698657,True,23.4597492218018,5.45974922180176,36.3983281453451,3,20,4,26.6666666666667,3.79999999999999,25.3333333333332,3.5,23.3333333333333,5.39999999999998,35.9999999999999,11,73.3333333333333,,
Object7_Velocity,0,0.296982604791652,0.296982604791652,rested,w1118,/home/joeh/mutantscreen_round_two/55/awake/w1118/rested_w1118_wednesday_gradual_velocity_averages.csv,wednesday,0,0,0,True,24.7260763645172,6.72607636451721,44.8405090967814,6,40,6,40,6.79999999999998,45.3333333333332,6.5,43.3333333333333,0,0,0,0,0,0
